scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,False,1.0,0.0,5.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,15.0,0.0,16.5,19.4,17.6,3.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.005929231643676758,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.05887850281168915,-0.02743189080836119,0.014510505832731724,0.05183307081460953,0.0,0.0,0.0,0.0
0.01789069175720215,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.05887850281168915,-0.02743189080836119,0.014510505832731724,0.05183307081460953,0.0,0.0,0.0,0.0
0.021219253540039062,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.05887850281168915,-0.02743189080836119,-7.683411809011886e-07,-2.444721758365631e-07,0.0,0.0,0.0,0.0
0.02620673179626465,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.05887850281168915,-0.027707527981184393,-7.683411809011886e-07,0.0035760344471782446,0.0,0.0,0.0,0.0
0.0353853702545166,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.059537635181483764,-0.03143462192675029,0.06392130255699158,0.09422419220209122,0.0,0.0,0.0,0.0
0.0414426326751709,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.059813272354306966,-0.0313747008022235,0.06563791632652283,0.08449671417474747,0.0,0.0,0.0,0.0
0.05138802528381348,-0.21221202611923218,-0.6472758650779724,0.0,0.0,-0.0005552032962441444,-0.17756739258766174,0.0,0.0,-0.04947088626098425,-0.024831314003898815,0.09141206741333008,0.14594443142414093,0.0,0.0,0.0,0.0
0.05771303176879883,-0.02025553025305271,-0.034848954528570175,0.0,0.0,-0.0005797191988676786,-0.17758142948150635,0.0,0.0,-0.040278985758575754,-0.017305220763334888,0.03476380184292793,0.09194261580705643,0.0,0.0,0.0,0.0
0.06507062911987305,-0.02025553025305271,-0.034848954528570175,0.0,0.0,-0.0005797191988676786,-0.17758142948150635,0.0,0.0,-0.03504187947493493,-0.01318264739589223,0.06396851688623428,0.12245511263608932,0.0,0.0,0.0,0.0
0.07931351661682129,-0.24674440920352936,-1.6417800188064575,0.0,0.0,-0.0010972925228998065,-0.1773030161857605,0.0,0.0,-0.01687379451841437,0.009934923177999638,0.028475182130932808,0.053785692900419235,0.0,0.0,0.0,0.0
0.09014129638671875,-0.3338616192340851,-1.2444748878479004,0.0,0.0,-0.0012966652866452932,-0.17609834671020508,0.0,0.0,-0.010893666290641441,0.021511685168033125,0.11420909315347672,0.10828044265508652,0.0,0.0,0.0,0.0
0.09758567810058594,-0.3138759434223175,-0.6857629418373108,0.0,0.0,-0.0013544807443395257,-0.17471171915531158,0.0,0.0,-0.0071306196703594775,0.026604982215727747,0.0897473394870758,0.07852578163146973,0.0,0.0,0.0,0.0
0.10390043258666992,-0.3138759434223175,-0.6857629418373108,0.0,0.0,-0.0013544807443395257,-0.17471171915531158,0.0,0.0,-0.0018815291618132987,0.030643666008832914,0.11534885317087173,0.11705993115901947,0.0,0.0,0.0,0.0
0.134843111038208,0.06180015951395035,-1.692496418952942,0.0,0.0,-0.00034136921749450266,-0.17222918570041656,0.0,0.0,0.025742112170869757,0.054228623548410806,0.06236321106553078,0.09533949941396713,0.0,0.0,0.0,0.0
0.16985344886779785,-0.1852336823940277,-1.3997037410736084,0.0,0.0,-0.0007692995714023709,-0.1680954545736313,0.0,0.0,0.05341369040317424,0.09729992785826232,0.16308030486106873,0.09081586450338364,0.0,0.0,0.0,0.0
0.17509198188781738,-0.05055592209100723,-1.5744755268096924,0.0,0.0,-0.0005955132655799389,-0.1670808494091034,0.0,0.0,0.06491854631231656,0.10739065108024487,0.14242303371429443,0.10370934754610062,0.0,0.0,0.0,0.0
0.18715429306030273,0.30692657828330994,-1.930840015411377,0.0,0.0,0.00011579099373193458,-0.16628672182559967,0.0,0.0,0.07917977394969086,0.11576762428908911,0.11455953121185303,0.11106384545564651,0.0,0.0,0.0,0.0
0.218994140625,0.0200137160718441,-2.4018185138702393,0.0,0.0,-9.101452451432124e-05,-0.16374196112155914,0.0,0.0,0.12419252269421015,0.15869511790007634,0.12161674350500107,0.115851029753685,0.0,0.0,0.0,0.0
0.24278736114501953,-0.3561275005340576,-2.018075942993164,0.0,0.0,-0.0008702945779077709,-0.16141262650489807,0.0,0.0,0.13446300343810072,0.18201641956590026,0.12468157708644867,0.047122638672590256,0.0,0.0,0.0,0.0
0.281235933303833,0.4080473780632019,-1.8948122262954712,0.0,0.0,0.00027579732704907656,-0.15914636850357056,0.0,0.0,0.17417872477445243,0.20134698604158502,0.07544244080781937,0.14218808710575104,0.0,0.0,0.0,0.0
0.2891867160797119,-0.09465035051107407,-2.589729070663452,0.0,0.0,-5.613627581624314e-05,-0.15661686658859253,0.0,0.0,0.20987973076750963,0.23683227598634585,0.012238413095474243,0.04997318238019943,0.0,0.0,0.0,0.0
0.30257415771484375,-0.4793727695941925,-1.9167791604995728,0.0,0.0,-0.0009325582068413496,-0.15519914031028748,0.0,0.0,0.21884393099671637,0.2556954459873771,0.112958163022995,0.09734965115785599,0.0,0.0,0.0,0.0
0.30562543869018555,-0.4793727695941925,-1.9167791604995728,0.0,0.0,-0.0009325582068413496,-0.15519914031028748,0.0,0.0,0.21884393099671637,0.2556954459873771,0.112958163022995,0.09734965115785599,0.0,0.0,0.0,0.0
0.31743288040161133,-0.6362416744232178,-1.517856478691101,0.0,0.0,-0.0012330441968515515,-0.15404489636421204,0.0,0.0,0.22149244470080015,0.2624545488339982,0.09693643450737,0.060943134129047394,0.0,0.0,0.0,0.0
0.3220798969268799,-0.43949759006500244,-1.345693826675415,0.0,0.0,-0.0009758842643350363,-0.15280532836914062,0.0,0.0,0.22589065524106602,0.26859047198554076,0.1380021870136261,0.09923070669174194,0.0,0.0,0.0,0.0
0.37210559844970703,-0.5934512615203857,-0.6878540515899658,0.0,0.0,-0.0009004836319945753,-0.14750248193740845,0.0,0.0,0.27676368996430467,0.30984017410977804,0.01713917963206768,0.01901140809059143,0.0,0.0,0.0,0.0
0.43851804733276367,-0.06205807626247406,-1.3615529537200928,0.0,0.0,-0.0002909122558776289,-0.14719736576080322,0.0,0.0,0.2699326817682514,0.30507045259744614,0.03316090628504753,0.049552835524082184,0.0,0.0,0.0,0.0
0.4549384117126465,-0.06205807626247406,-1.3615529537200928,0.0,0.0,-0.0002909122558776289,-0.14719736576080322,0.0,0.0,0.26978887106938715,0.30507045259744614,0.03595040366053581,0.049552835524082184,0.0,0.0,0.0,0.0
0.5222084522247314,-0.0312788188457489,-1.4024221897125244,0.0,0.0,-0.00011458316294010729,-0.14731529355049133,0.0,0.0,0.26738004186341047,0.3035364718095605,0.05447552725672722,0.058708105236291885,0.0,0.0,0.0,0.0
0.5697195529937744,-0.13115036487579346,-1.2206875085830688,0.0,0.0,-0.00016926994430832565,-0.1472853273153305,0.0,0.0,0.2678594108596247,0.3035364718095605,0.04746602103114128,0.058708105236291885,0.0,0.0,0.0,0.0
0.5718808174133301,-0.13115036487579346,-1.2206875085830688,0.0,0.0,-0.00016926994430832565,-0.1472853273153305,0.0,0.0,0.2678594108596247,0.3035364718095605,0.04746602103114128,0.058708105236291885,0.0,0.0,0.0,0.0
0.5745506286621094,-0.12542767822742462,-1.2326942682266235,0.0,0.0,-0.00023452797904610634,-0.14724953472614288,0.0,0.0,0.2678594108596247,0.3035364718095605,0.04746602103114128,0.058708105236291885,0.0,0.0,0.0,0.0
0.5767092704772949,-0.12542767822742462,-1.2326942682266235,0.0,0.0,-0.00023452797904610634,-0.14724953472614288,0.0,0.0,0.2686144170286622,0.3035364718095605,0.036951761692762375,0.058708105236291885,0.0,0.0,0.0,0.0
0.5787019729614258,-0.12542767822742462,-1.2326942682266235,0.0,0.0,-0.00023452797904610634,-0.14724953472614288,0.0,0.0,0.26915370714940323,0.3035364718095605,0.035735826939344406,0.058708105236291885,0.0,0.0,0.0,0.0
