scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,False,1.0,0.0,5.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,18.0,0.0,16.5,26.4,19.8,3.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.009045600891113281,-0.05542735755443573,-0.9217018485069275,0.0,0.0,-0.0002169733343180269,-0.1685790717601776,0.0,0.0,0.02932540126924369,0.0630729288635131,0.03385421261191368,0.05744628608226776,0.0,0.0,0.0,0.0
0.018118619918823242,-0.1347661316394806,-0.9271491765975952,0.0,0.0,-0.0002988845226354897,-0.16862380504608154,0.0,0.0,0.030487871085063276,0.0644271462778184,0.026916230097413063,0.04936389625072479,0.0,0.0,0.0,0.0
0.02371978759765625,-0.1347661316394806,-0.9271491765975952,0.0,0.0,-0.0002988845226354897,-0.16862380504608154,0.0,0.0,0.030487871085063276,0.0644271462778184,-0.006938749924302101,-0.005650450475513935,0.0,0.0,0.0,0.0
0.027485370635986328,-0.14174821972846985,-0.938758134841919,0.0,0.0,-0.0003332570195198059,-0.1686435341835022,0.0,0.0,0.029445243518297255,0.06234189114428635,0.005077548325061798,0.01716621033847332,0.0,0.0,0.0,0.0
0.030941009521484375,-0.14174821972846985,-0.938758134841919,0.0,0.0,-0.0003332570195198059,-0.1686435341835022,0.0,0.0,0.028091026103991962,0.061059579079413194,0.014018245041370392,0.024819446727633476,0.0,0.0,0.0,0.0
0.03528118133544922,-0.09432816505432129,-0.7869799137115479,0.0,0.0,-0.0003149394760839641,-0.16856667399406433,0.0,0.0,0.02553838619915101,0.056960974161781246,0.030612178146839142,0.05242832005023956,0.0,0.0,0.0,0.0
0.04546856880187988,-0.1346796303987503,-0.7849293351173401,0.0,0.0,-0.00031686355941928923,-0.16852127015590668,0.0,0.0,0.023117572768268986,0.053329754015458204,0.04455966502428055,0.07216937839984894,0.0,0.0,0.0,0.0
0.06290555000305176,-0.07221811264753342,-0.22856231033802032,0.0,0.0,-0.0004050992429256439,-0.16867311298847198,0.0,0.0,0.021655497329815483,0.047661215635224546,0.04577559977769852,0.09641654789447784,0.0,0.0,0.0,0.0
0.07121825218200684,-0.13166512548923492,-0.8509922027587891,0.0,0.0,-0.0005308225518092513,-0.1691250205039978,0.0,0.0,0.025885928721406354,0.04696613059071387,0.015377229079604149,0.0985623151063919,0.0,0.0,0.0,0.0
0.07271003723144531,-0.13166512548923492,-0.8509922027587891,0.0,0.0,-0.0005308225518092513,-0.1691250205039978,0.0,0.0,0.026640934890443817,0.047649231410319196,0.012015527114272118,0.0951290875673294,0.0,0.0,0.0,0.0
0.07433867454528809,-0.25562816858291626,-1.4428876638412476,0.0,0.0,-0.0008100727573037148,-0.1696595996618271,0.0,0.0,0.026784745589308098,0.04829637955520845,0.01301688514649868,0.0844002515077591,0.0,0.0,0.0,0.0
0.07955455780029297,-0.25562816858291626,-1.4428876638412476,0.0,0.0,-0.0008100727573037148,-0.1696595996618271,0.0,0.0,0.026652919115349175,0.048931543475192345,0.015949435532093048,0.08039481937885284,0.0,0.0,0.0,0.0
0.08402276039123535,-0.41561391949653625,-1.3864995241165161,0.0,0.0,-0.00115016452036798,-0.1697397530078888,0.0,0.0,0.02557433887386708,0.04908733839896198,0.02839488536119461,0.08590228855609894,0.0,0.0,0.0,0.0
0.08586525917053223,-0.41561391949653625,-1.3864995241165161,0.0,0.0,-0.00115016452036798,-0.1697397530078888,0.0,0.0,0.02557433887386708,0.04908733839896198,0.02839488536119461,0.08590228855609894,0.0,0.0,0.0,0.0
0.08846282958984375,-0.41561391949653625,-1.3864995241165161,0.0,0.0,-0.00115016452036798,-0.1697397530078888,0.0,0.0,0.024124247660318936,0.04908733839896198,0.04141253978013992,0.08590228855609894,0.0,0.0,0.0,0.0
0.09061837196350098,-0.41561391949653625,-1.3864995241165161,0.0,0.0,-0.00115016452036798,-0.1697397530078888,0.0,0.0,0.023105588543363628,0.04908733839896198,0.048708148300647736,0.08590228855609894,0.0,0.0,0.0,0.0
0.09220695495605469,-0.41561391949653625,-1.3864995241165161,0.0,0.0,-0.00115016452036798,-0.1697397530078888,0.0,0.0,0.022877888270161854,0.04908733839896198,0.04262847453355789,0.08590228855609894,0.0,0.0,0.0,0.0
0.09373736381530762,-0.5001479387283325,-1.1605515480041504,0.0,0.0,-0.00140932307112962,-0.16959118843078613,0.0,0.0,0.022877888270161854,0.04908733839896198,0.04262847453355789,0.08590228855609894,0.0,0.0,0.0,0.0
0.09596729278564453,-0.5001479387283325,-1.1605515480041504,0.0,0.0,-0.00140932307112962,-0.16959118843078613,0.0,0.0,0.02219478745055653,0.04908733839896198,0.04548949748277664,0.08590228855609894,0.0,0.0,0.0,0.0
0.10567879676818848,-0.41180723905563354,-1.023519515991211,0.0,0.0,-0.0013015695149078965,-0.16945548355579376,0.0,0.0,0.021655497329815483,0.04908733839896198,0.04577559977769852,0.08590228855609894,0.0,0.0,0.0,0.0
0.10918831825256348,-0.41180723905563354,-1.023519515991211,0.0,0.0,-0.0013015695149078965,-0.16945548355579376,0.0,0.0,0.021655497329815483,0.04908733839896198,0.04577559977769852,0.08590228855609894,0.0,0.0,0.0,0.0
