extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
1,2.0,0.0,6.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,18.0,0.0,16.5,27.0,18.3,3.0
time,toeforce_x,toeforce_y,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.003557443618774414,-0.22815164923667908,-1.0349266529083252,4.3971003833576106e-06,-0.19696807861328125,0.0,0.0,1.2809438705444336,-1.280988335609436,0.019048385322093964,0.06398242712020874,0.0,0.0,0.0,0.0
0.003945112228393555,-0.033562466502189636,-0.1504080593585968,3.6457345231610816e-06,-0.19696849584579468,0.0,0.0,1.2809529304504395,-1.2809898853302002,0.0027284452226012945,0.00933864526450634,0.0,0.0,0.0,0.0
0.0048177242279052734,-0.07307272404432297,-1.310849905014038,4.444056685315445e-06,-0.19696786999702454,0.0,0.0,1.2809408903121948,-1.2809860706329346,0.045389991253614426,0.0597771480679512,0.0,0.0,0.0,0.0
0.007422924041748047,-0.05522556230425835,-0.27603164315223694,-7.216203812276945e-07,-0.19696484506130219,0.0,0.0,1.280929684638977,-1.2809224128723145,0.0056335036642849445,0.01651119813323021,0.0,0.0,0.0,0.0
0.00757288932800293,-0.0426141619682312,-0.2846675515174866,5.054519078839803e-06,-0.19696678221225739,0.0,0.0,1.2809244394302368,-1.280975580215454,0.007222999352961779,0.015615136362612247,0.0,0.0,0.0,0.0
0.008273839950561523,-0.25154757499694824,-0.6563704609870911,6.087656402087305e-06,-0.1969669759273529,0.0,0.0,1.280921459197998,-1.2809830904006958,0.0015584314242005348,0.05110100656747818,0.0,0.0,0.0,0.0
0.008426189422607422,-0.027287548407912254,-0.5845955610275269,6.134614068287192e-06,-0.19696687161922455,0.0,0.0,1.2809199094772339,-1.2809823751449585,0.020764680579304695,0.026135839521884918,0.0,0.0,0.0,0.0
0.008558034896850586,0.03853141516447067,-0.6297703981399536,-3.163514293191838e-06,-0.19696296751499176,0.0,0.0,1.2809184789657593,-1.2808865308761597,0.029054861515760422,0.02146759442985058,0.0,0.0,0.0,0.0
0.009819984436035156,-0.12802468240261078,-0.39939984679222107,4.9605851017986424e-06,-0.1969662755727768,0.0,0.0,1.2809184789657593,-1.2809689044952393,0.0034140998031944036,0.02862866409122944,0.0,0.0,0.0,0.0
0.010555267333984375,-0.0016785950865596533,-0.34956252574920654,1.3915830550104147e-06,-0.196964830160141,0.0,0.0,1.2809184789657593,-1.280932903289795,0.013856804929673672,0.014186942018568516,0.0,0.0,0.0,0.0
0.011487007141113281,-0.09462902694940567,-0.23671385645866394,4.209211965644499e-06,-0.19696597754955292,0.0,0.0,1.2809184789657593,-1.2809613943099976,0.0001765727502061054,0.01881427690386772,0.0,0.0,0.0,0.0
0.012923955917358398,-0.20445968210697174,-0.5432276725769043,6.510299954243237e-06,-0.19696691632270813,0.0,0.0,1.2809184789657593,-1.28098464012146,0.0016569638391956687,0.04192521795630455,0.0,0.0,0.0,0.0
0.013576984405517578,-0.03703499957919121,-0.5881673097610474,1.026722566166427e-05,-0.1969684511423111,0.0,0.0,1.2809184789657593,-1.2810227870941162,0.019949667155742645,0.027238354086875916,0.0,0.0,0.0,0.0
0.014633893966674805,-0.22064676880836487,-0.5335710048675537,6.651183412031969e-06,-0.1969669759273529,0.0,0.0,1.2809184789657593,-1.2809860706329346,-0.0003245163825340569,0.04313206300139427,0.0,0.0,0.0,0.0
0.015626192092895508,-0.045918047428131104,-0.1320987045764923,6.134610430308385e-06,-0.1969667673110962,0.0,0.0,1.2809184789657593,-1.2809808254241943,0.0007772439857944846,0.009820763021707535,0.0,0.0,0.0,0.0
0.01659226417541504,-0.14775726199150085,-0.938227653503418,2.2838287350168684e-06,-0.19696518778800964,0.0,0.0,1.2809184789657593,-1.2809419631958008,0.023084569722414017,0.052185457199811935,0.0,0.0,0.0,0.0
0.01763319969177246,-0.06103554740548134,-0.44722092151641846,5.852843969478272e-06,-0.19696663320064545,0.0,0.0,1.2809184789657593,-1.2809778451919556,0.011929986998438835,0.023949334397912025,0.0,0.0,0.0,0.0
0.019103050231933594,-0.15544970333576202,-0.5466681718826294,6.275493888097117e-06,-0.19696681201457977,0.0,0.0,1.2809184789657593,-1.2809823751449585,0.006621505133807659,0.03723650425672531,0.0,0.0,0.0,0.0
0.01977992057800293,0.04138287529349327,-0.4637693166732788,6.275493888097117e-06,-0.19696681201457977,0.0,0.0,1.2809184789657593,-1.2809823751449585,0.022680364549160004,0.014526402577757835,0.0,0.0,0.0,0.0
0.02180004119873047,-0.04985092580318451,-0.8394796848297119,8.341793545696419e-06,-0.19696766138076782,0.0,0.0,1.2809184789657593,-1.2810033559799194,0.028768928721547127,0.038580942898988724,0.0,0.0,0.0,0.0
0.0220186710357666,-0.014114157296717167,-0.37571048736572266,6.2285325839184225e-06,-0.19696679711341858,0.0,0.0,1.2809184789657593,-1.2809816598892212,0.013682261109352112,0.016459941864013672,0.0,0.0,0.0,0.0
0.02624797821044922,-0.15196940302848816,-0.17159539461135864,5.993727427267004e-06,-0.19696670770645142,0.0,0.0,1.2809184789657593,-1.2809793949127197,-0.008082462474703789,0.02184942364692688,0.0,0.0,0.0,0.0
0.026520729064941406,-0.2297537922859192,-1.097537875175476,-3.445404445301392e-06,-0.19697053730487823,0.0,0.0,1.281014323234558,-1.2809793949127197,0.021398652344942093,0.066657155752182,0.0,0.0,0.0,0.0
0.026714801788330078,-0.15436618030071259,-0.7381228804588318,4.81972710986156e-06,-0.196967214345932,0.0,0.0,1.2809312343597412,-1.280980110168457,0.014408274553716183,0.044809795916080475,0.0,0.0,0.0,0.0
0.026892423629760742,-0.0543532632291317,-0.529663622379303,6.228530310181668e-06,-0.1969667226076126,0.0,0.0,1.2809176445007324,-1.2809808254241943,0.015895498916506767,0.02659798599779606,0.0,0.0,0.0,0.0
0.027062416076660156,-0.04070475697517395,-0.4970369040966034,1.383634935336886e-05,-0.19696976244449615,0.0,0.0,1.2809169292449951,-1.2810572385787964,0.01593335159122944,0.023944081738591194,0.0,0.0,0.0,0.0
0.02770233154296875,0.07623112201690674,-0.4392623007297516,7.167752755776746e-06,-0.19696705043315887,0.0,0.0,1.2809169292449951,-1.2809898853302002,0.025129398331046104,0.010111231356859207,0.0,0.0,0.0,0.0
0.028957605361938477,-0.035373616963624954,-0.10634307563304901,2.3308243726205546e-06,-0.1969681978225708,0.0,0.0,1.2809559106826782,-1.2809793949127197,0.0007822696934454143,0.007749499753117561,0.0,0.0,0.0,0.0
