extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
1,2.0,0.0,6.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,18.0,0.0,16.5,27.0,18.3,3.0
time,toeforce_x,toeforce_y,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.07492256164550781,-0.06923216581344604,0.21432313323020935,-0.0003658511268440634,-0.18367506563663483,0.0,0.0,1.1018261909484863,-1.0978424549102783,-0.013452976010739803,-0.0008151659276336432,0.0,0.0,0.0,0.0
0.07551169395446777,-0.055271636694669724,-0.16288061439990997,-0.00036922062281519175,-0.18367382884025574,0.0,0.0,1.1018261909484863,-1.0978057384490967,0.00030838814564049244,0.010520478710532188,0.0,0.0,0.0,0.0
0.07585668563842773,-0.17702573537826538,0.581260621547699,-0.00036147513310424984,-0.18367667496204376,0.0,0.0,1.1018261909484863,-1.0978903770446777,-0.035500507801771164,-0.0031951190903782845,0.0,0.0,0.0,0.0
0.07616329193115234,-0.5870578289031982,-0.9740663766860962,-0.0003563112986739725,-0.183678537607193,0.0,0.0,1.1018261909484863,-1.0979465246200562,-0.021722039207816124,0.08645495027303696,0.0,0.0,0.0,0.0
0.07644200325012207,-0.32916074991226196,0.12767663598060608,-0.0003765721048694104,-0.18367116153240204,0.0,0.0,1.1018261909484863,-1.0977256298065186,-0.034473974257707596,0.025935286656022072,0.0,0.0,0.0,0.0
0.07676839828491211,-0.2360275238752365,-0.248747318983078,-0.00037219631485641,-0.18367278575897217,0.0,0.0,1.1018261909484863,-1.097773551940918,-0.01346383336931467,0.029980581253767014,0.0,0.0,0.0,0.0
0.07703971862792969,-0.6368532776832581,-0.052711304277181625,-0.00038099163793958724,-0.1836695671081543,0.0,0.0,1.1018261909484863,-1.0976775884628296,-0.05678597837686539,0.06020465865731239,0.0,0.0,0.0,0.0
0.07728815078735352,-0.4170035421848297,-0.3283129036426544,-0.0003919745213352144,-0.18366555869579315,0.0,0.0,1.1018261909484863,-1.097557783126831,-0.027468932792544365,0.049248937517404556,0.0,0.0,0.0,0.0
0.07751965522766113,-0.2957203984260559,0.15697751939296722,-0.0004018192703370005,-0.18366196751594543,0.0,0.0,1.1018261909484863,-1.0974507331848145,-0.03236698359251022,0.021882522851228714,0.0,0.0,0.0,0.0
0.07777690887451172,-0.4890630841255188,-0.17576174437999725,-0.00041962641989812255,-0.18365547060966492,0.0,0.0,1.1018261909484863,-1.0972566604614258,-0.0391387976706028,0.050754059106111526,0.0,0.0,0.0,0.0
0.07801294326782227,-0.08174625784158707,0.11694420129060745,-0.00044119457015767694,-0.18364760279655457,0.0,0.0,1.1018261909484863,-1.097021460533142,-0.011375333182513714,0.00358557584695518,0.0,0.0,0.0,0.0
0.07822847366333008,-0.12978984415531158,-0.5530697107315063,-0.0004567679716274142,-0.1836419254541397,0.0,0.0,1.1018261909484863,-1.0968514680862427,0.006333107594400644,0.030420588329434395,0.0,0.0,0.0,0.0
0.07865190505981445,-0.2089085727930069,0.5468937754631042,-0.00047527108108624816,-0.1836351603269577,0.0,0.0,1.1018261909484863,-1.0966500043869019,-0.03724966570734978,0.0008533727377653122,0.0,0.0,0.0,0.0
0.07892966270446777,-0.42873361706733704,-0.32433807849884033,-0.0004926357069052756,-0.18362882733345032,0.0,0.0,1.1018261909484863,-1.0964604616165161,-0.02870136871933937,0.05018626153469086,0.0,0.0,0.0,0.0
0.07914423942565918,-0.3759368062019348,-0.26453813910484314,-0.000534270831849426,-0.1836136132478714,0.0,0.0,1.1018261909484863,-1.0960066318511963,-0.025829855352640152,0.0433385968208313,0.0,0.0,0.0,0.0
0.0793452262878418,-0.3433467745780945,-1.1101946830749512,-0.0005300288903526962,-0.18361517786979675,0.0,0.0,1.1018261909484863,-1.0960530042648315,0.005044243764132261,0.06867635995149612,0.0,0.0,0.0,0.0
0.07953953742980957,-0.4479735493659973,0.11873660236597061,-0.0005591961671598256,-0.18360452353954315,0.0,0.0,1.1018261909484863,-1.095734715461731,-0.045082174241542816,0.0371013879776001,0.0,0.0,0.0,0.0
0.07970237731933594,-0.5134720206260681,-0.7651127576828003,-0.0005616010748781264,-0.18360364437103271,0.0,0.0,1.1018261909484863,-1.0957084894180298,-0.021983960643410683,0.07272105664014816,0.0,0.0,0.0,0.0
0.07976651191711426,-0.7442471981048584,0.04819588363170624,-0.0005629163351841271,-0.18360428512096405,0.0,0.0,1.1018433570861816,-1.0957114696502686,-0.06998705863952637,0.06663279980421066,0.0,0.0,0.0,0.0
0.07985234260559082,-0.3747163414955139,-0.4580763578414917,-0.0005789159913547337,-0.18359731137752533,0.0,0.0,1.1018261909484863,-1.095519781112671,-0.01935243420302868,0.04970966652035713,0.0,0.0,0.0,0.0
0.07990550994873047,-0.513435423374176,-0.38063308596611023,-0.0005840749945491552,-0.18359534442424774,0.0,0.0,1.1018246412277222,-1.0954620838165283,-0.034652914851903915,0.05983375385403633,0.0,0.0,0.0,0.0
0.07995820045471191,-0.45189282298088074,-0.4282129406929016,-0.0005870917811989784,-0.1835942268371582,0.0,0.0,1.1018246412277222,-1.0954290628433228,-0.02743113972246647,0.055785179138183594,0.0,0.0,0.0,0.0
0.08001279830932617,-0.42542925477027893,-0.9148704409599304,-0.0005824138643220067,-0.18359602987766266,0.0,0.0,1.1018261909484863,-1.095481514930725,-0.008972328156232834,0.06966762989759445,0.0,0.0,0.0,0.0
0.08007359504699707,-0.11576876789331436,0.019679060205817223,-0.0005889721214771271,-0.18359363079071045,0.0,0.0,1.1018261909484863,-1.0954103469848633,-0.011287468485534191,0.009955350309610367,0.0,0.0,0.0,0.0
0.08013367652893066,-0.3137286305427551,-0.04407897964119911,-0.0005722700734622777,-0.18359975516796112,0.0,0.0,1.1018261909484863,-1.0955923795700073,-0.0273809302598238,0.030244791880249977,0.0,0.0,0.0,0.0
0.08019161224365234,-0.22457489371299744,0.21868522465229034,-0.0005632190150208771,-0.18360306322574615,0.0,0.0,1.1018261909484863,-1.095691204071045,-0.027843330055475235,0.013266145251691341,0.0,0.0,0.0,0.0
0.0802454948425293,-0.1853497177362442,-0.058146193623542786,-0.0005573596572503448,-0.18360519409179688,0.0,0.0,1.1018261909484863,-1.095754861831665,-0.015118536539375782,0.01894504390656948,0.0,0.0,0.0,0.0
0.08030271530151367,0.11709409207105637,0.01438785158097744,-0.0005625193589366972,-0.18360330164432526,0.0,0.0,1.1018261909484863,-1.0956987142562866,0.010287364944815636,-0.011219588108360767,0.0,0.0,0.0,0.0
0.08036065101623535,-0.4288453161716461,0.028551321476697922,-0.0005604718462564051,-0.1836065649986267,0.0,0.0,1.1018636226654053,-1.0957586765289307,-0.04035355895757675,0.03836924955248833,0.0,0.0,0.0,0.0
0.08041858673095703,-0.31449490785598755,0.04018276929855347,-0.0005625199410133064,-0.18360349535942078,0.0,0.0,1.101829171180725,-1.0957016944885254,-0.030226951465010643,0.02749280259013176,0.0,0.0,0.0,0.0
0.08047604560852051,-0.1696750819683075,-0.516670286655426,-0.0005574905080720782,-0.18360504508018494,0.0,0.0,1.1018246412277222,-1.0957518815994263,0.0014289487153291702,0.03287019208073616,0.0,0.0,0.0,0.0
0.08053755760192871,-0.1829616278409958,-0.16837629675865173,-0.0005651863757520914,-0.1836022436618805,0.0,0.0,1.1018246412277222,-1.095668077468872,-0.011268237605690956,0.022419091314077377,0.0,0.0,0.0,0.0
0.08059430122375488,-0.1901094913482666,-0.031689032912254333,-0.000574281089939177,-0.18359892070293427,0.0,0.0,1.1018246412277222,-1.095569133758545,-0.0164280254393816,0.018494071438908577,0.0,0.0,0.0,0.0
0.08064484596252441,-0.25841882824897766,0.13175737857818604,-0.0005585357430391014,-0.18360327184200287,0.0,0.0,1.1018036603927612,-1.0957196950912476,-0.028090178966522217,0.019282767549157143,0.0,0.0,0.0,0.0
0.08069729804992676,-0.07521864771842957,-0.20937660336494446,-0.0005739315529353917,-0.18359912931919098,0.0,0.0,1.1018261909484863,-1.0955743789672852,-1.6968404452200048e-05,0.013913278467953205,0.0,0.0,0.0,0.0
0.0807487964630127,-0.15151740610599518,-0.20062384009361267,-0.0005686848890036345,-0.18360114097595215,0.0,0.0,1.1018277406692505,-1.095632791519165,-0.007316615432500839,0.02061624825000763,0.0,0.0,0.0,0.0
0.08081173896789551,-0.1478544920682907,-0.024628840386867523,-0.0005682039191015065,-0.18360131978988647,0.0,0.0,1.1018277406692505,-1.0956380367279053,-0.012777082622051239,0.014383192174136639,0.0,0.0,0.0,0.0
